,is_paid,price,num_subscribers,level,content_duration,subject
2750,True,50,5549,All Levels,15.5,Web Development
2751,True,200,155,Expert Level,6.0,Web Development
2752,True,195,1697,All Levels,6.0,Web Development
2753,True,195,2526,Beginner Level,5.0,Web Development
2754,True,30,2342,Beginner Level,4.5,Web Development
2755,True,200,21730,Beginner Level,2.5,Web Development
2756,True,200,1117,Intermediate Level,2.5,Web Development
2757,True,20,2401,All Levels,3.0,Web Development
2758,True,200,3887,All Levels,8.5,Web Development
2759,True,35,1156,Beginner Level,5.0,Web Development
2760,True,100,1385,All Levels,5.0,Web Development
2761,True,75,10890,Beginner Level,5.0,Web Development
2762,True,20,1126,All Levels,1.0,Web Development
2763,True,30,3652,Beginner Level,0.6666666666666666,Web Development
2764,True,60,1723,All Levels,11.0,Web Development
2765,True,20,3759,Beginner Level,4.0,Web Development
2766,True,40,1653,All Levels,1.5,Web Development
2767,True,40,5387,All Levels,1.0,Web Development
2768,True,100,4563,All Levels,1.5,Web Development
2769,True,100,3757,All Levels,1.0,Web Development
2770,True,20,4193,Beginner Level,2.5,Web Development
2771,True,20,3694,Beginner Level,4.0,Web Development
2772,True,45,1905,All Levels,6.0,Web Development
2773,True,195,2875,All Levels,4.5,Web Development
2774,True,180,613,All Levels,4.5,Web Development
2775,True,200,633,Beginner Level,4.0,Web Development
2776,True,50,1515,All Levels,7.0,Web Development
2777,True,200,900,All Levels,18.5,Web Development
2778,True,20,2382,All Levels,1.5,Web Development
2779,False,0,32260,Beginner Level,1.5,Web Development
2780,True,25,3249,All Levels,6.5,Web Development
2781,True,50,1274,All Levels,0.6666666666666666,Web Development
2782,False,0,72932,Beginner Level,1.0,Web Development
2783,False,0,120291,Beginner Level,3.0,Web Development
2784,True,20,387,Intermediate Level,2.5,Web Development
2785,True,20,2227,All Levels,1.5,Web Development
2786,True,120,2652,All Levels,3.5,Web Development
2787,True,20,2520,All Levels,1.5,Web Development
2788,True,20,3150,All Levels,3.5,Web Development
2789,True,20,4011,Beginner Level,1.5,Web Development
2790,True,25,6937,All Levels,1.0,Web Development
2791,True,35,4839,Beginner Level,4.0,Web Development
2792,True,150,2346,Beginner Level,4.5,Web Development
2793,True,200,897,All Levels,13.0,Web Development
2794,True,20,9381,Beginner Level,11.0,Web Development
2795,True,50,7090,Intermediate Level,8.5,Web Development
2796,True,20,2204,Beginner Level,9.0,Web Development
2797,True,95,1212,All Levels,4.5,Web Development
2798,True,20,5328,Beginner Level,3.5,Web Development
2799,True,100,5715,All Levels,3.0,Web Development
2800,True,20,2074,Beginner Level,1.5,Web Development
2801,True,50,12328,All Levels,2.0,Web Development
2802,True,100,4537,All Levels,9.0,Web Development
2803,True,100,5117,All Levels,14.5,Web Development
2804,True,60,3854,All Levels,3.0,Web Development
2805,True,165,1902,Intermediate Level,5.5,Web Development
2806,True,195,37141,All Levels,51.0,Web Development
2807,True,195,1649,All Levels,2.0,Web Development
2808,True,65,3012,All Levels,32.5,Web Development
2809,True,100,6890,Intermediate Level,10.5,Web Development
2810,True,50,4628,All Levels,12.0,Web Development
2811,True,50,17113,All Levels,9.5,Web Development
2812,True,35,244,Beginner Level,3.0,Web Development
2813,True,195,1472,All Levels,13.0,Web Development
2814,True,195,31499,All Levels,4.0,Web Development
2815,True,35,3539,Beginner Level,1.0,Web Development
2816,True,200,1415,Beginner Level,1.5,Web Development
2817,True,40,2965,Beginner Level,2.0,Web Development
2818,True,145,655,All Levels,12.5,Web Development
2819,True,20,18777,Intermediate Level,1.5,Web Development
2820,True,50,1591,Beginner Level,9.5,Web Development
2821,True,70,1925,All Levels,2.0,Web Development
2822,True,50,16926,Beginner Level,4.5,Web Development
2823,True,100,13406,All Levels,1.5,Web Development
2824,True,200,5739,Beginner Level,2.5,Web Development
2825,True,75,16731,All Levels,1.0,Web Development
2826,True,20,1613,Beginner Level,1.0,Web Development
2827,False,0,268923,All Levels,10.5,Web Development
2828,True,25,1780,Beginner Level,1.5,Web Development
2829,False,0,7438,All Levels,2.5,Web Development
2830,False,0,21087,Beginner Level,3.5,Web Development
2831,True,60,1157,All Levels,3.0,Web Development
2832,True,20,912,Beginner Level,4.5,Web Development
2833,True,115,2039,All Levels,1.0,Web Development
2834,False,0,16527,All Levels,2.0,Web Development
2835,True,125,1000,Intermediate Level,11.0,Web Development
2836,False,0,26541,Beginner Level,3.0,Web Development
2837,True,195,467,All Levels,13.5,Web Development
2838,True,50,947,Intermediate Level,8.0,Web Development
2839,True,95,9832,Beginner Level,2.0,Web Development
2840,True,80,2184,Beginner Level,3.0,Web Development
2841,True,20,2853,Beginner Level,1.5,Web Development
2842,True,75,16590,All Levels,2.5,Web Development
2843,True,100,1626,Intermediate Level,6.5,Web Development
2844,True,195,9056,Beginner Level,1.5,Web Development
2845,True,20,8320,All Levels,0.7166666666666667,Web Development
2846,True,50,4106,Beginner Level,1.0,Web Development
2847,True,30,5324,All Levels,2.5,Web Development
2848,True,200,5603,All Levels,4.0,Web Development
2849,True,70,4183,All Levels,3.5,Web Development
2850,True,95,301,Intermediate Level,7.5,Web Development
2851,False,0,3883,Beginner Level,1.0,Web Development
2852,True,40,236,Intermediate Level,4.0,Web Development
2853,True,25,1758,Intermediate Level,3.5,Web Development
2854,True,200,1266,All Levels,2.0,Web Development
2855,True,35,920,All Levels,0.7,Web Development
2856,False,0,5004,All Levels,3.0,Web Development
2857,True,20,880,All Levels,3.0,Web Development
2858,True,50,342,Beginner Level,3.5,Web Development
2859,True,100,205,Beginner Level,13.5,Web Development
2860,True,40,527,Intermediate Level,2.5,Web Development
2861,True,20,1517,All Levels,1.0,Web Development
2862,True,20,130,All Levels,0.6166666666666667,Web Development
2863,True,50,1018,Intermediate Level,3.0,Web Development
2864,False,0,4830,Intermediate Level,0.5333333333333333,Web Development
2865,True,60,402,Beginner Level,4.0,Web Development
2866,True,65,755,Beginner Level,2.0,Web Development
2867,True,25,1087,Beginner Level,1.0,Web Development
2868,True,125,170,Expert Level,9.0,Web Development
2869,True,35,1054,All Levels,2.0,Web Development
2870,True,40,245,All Levels,1.0,Web Development
2871,True,95,353,Expert Level,3.0,Web Development
2872,True,95,464,Expert Level,1.5,Web Development
2873,True,35,298,Beginner Level,1.5,Web Development
2874,True,20,2238,All Levels,1.0,Web Development
2875,True,45,1764,All Levels,1.5,Web Development
2876,True,65,3380,Beginner Level,2.0,Web Development
2877,True,20,1030,All Levels,2.5,Web Development
2878,True,25,1406,Beginner Level,1.0,Web Development
2879,True,50,4732,All Levels,2.0,Web Development
2880,True,50,1724,All Levels,13.0,Web Development
2881,True,20,1618,Beginner Level,1.5,Web Development
2882,True,20,5056,Beginner Level,2.0,Web Development
2883,True,115,1562,Beginner Level,4.0,Web Development
2884,True,50,1547,All Levels,8.0,Web Development
2885,True,40,2626,Beginner Level,6.0,Web Development
2886,True,20,11167,All Levels,2.0,Web Development
2887,True,20,466,All Levels,2.0,Web Development
2888,True,30,1355,All Levels,3.5,Web Development
2889,True,95,5065,Beginner Level,0.5333333333333333,Web Development
2890,True,20,1763,Beginner Level,2.0,Web Development
2891,True,30,6413,All Levels,9.0,Web Development
2892,True,50,5398,Intermediate Level,10.5,Web Development
2893,True,20,7017,All Levels,3.5,Web Development
2894,True,195,6510,All Levels,2.0,Web Development
2895,True,20,1898,All Levels,4.0,Web Development
2896,True,20,3299,All Levels,4.0,Web Development
2897,True,95,817,All Levels,1.5,Web Development
2898,True,120,1798,Beginner Level,1.5,Web Development
2899,True,50,3688,All Levels,1.0,Web Development
2900,True,100,1611,Expert Level,12.5,Web Development
2901,True,200,11574,Beginner Level,1.0,Web Development
2902,True,195,2547,Intermediate Level,1.0,Web Development
2903,True,150,2063,All Levels,1.0,Web Development
2904,True,75,22355,All Levels,1.5,Web Development
2905,True,200,8577,All Levels,1.5,Web Development
2906,True,200,10674,Beginner Level,2.0,Web Development
2907,True,115,783,All Levels,1.0,Web Development
2908,True,20,12781,All Levels,2.5,Web Development
2909,True,125,5484,All Levels,12.5,Web Development
2910,True,150,7884,Beginner Level,2.0,Web Development
2911,True,40,15724,All Levels,1.5,Web Development
2912,True,20,3106,All Levels,1.0,Web Development
2913,True,65,6293,Beginner Level,1.0,Web Development
2914,True,40,8711,Beginner Level,1.0,Web Development
2915,True,75,8067,Beginner Level,3.5,Web Development
2916,True,170,9332,All Levels,3.5,Web Development
2917,True,20,3271,Beginner Level,2.5,Web Development
2918,True,125,1367,Beginner Level,6.0,Web Development
2919,True,45,5077,Beginner Level,3.5,Web Development
2920,True,200,6508,All Levels,6.5,Web Development
2921,True,195,4687,Beginner Level,4.0,Web Development
2922,False,0,11758,Beginner Level,1.0,Web Development
2923,True,200,300,Beginner Level,6.0,Web Development
2924,False,0,3784,Beginner Level,2.0,Web Development
2925,True,20,1209,All Levels,1.5,Web Development
2926,True,20,1428,Intermediate Level,3.0,Web Development
2927,True,50,716,Beginner Level,4.0,Web Development
2928,False,0,12563,Beginner Level,0.5666666666666667,Web Development
2929,True,100,1518,Beginner Level,19.0,Web Development
2930,True,35,1241,All Levels,0.5666666666666667,Web Development
2931,True,35,380,Beginner Level,2.0,Web Development
2932,True,195,395,All Levels,17.0,Web Development
2933,True,20,1169,Intermediate Level,7.5,Web Development
2934,True,50,1114,Beginner Level,3.0,Web Development
2935,True,95,5738,All Levels,4.0,Web Development
2936,True,40,6648,Beginner Level,1.5,Web Development
2937,True,25,1605,All Levels,3.5,Web Development
2938,True,20,4848,Beginner Level,1.5,Web Development
2939,True,75,4743,All Levels,3.0,Web Development
2940,True,20,1520,All Levels,2.0,Web Development
2941,True,50,3601,Beginner Level,2.0,Web Development
2942,True,200,4033,All Levels,3.0,Web Development
2943,True,200,17071,All Levels,1.5,Web Development
2944,True,80,13708,All Levels,9.0,Web Development
2945,True,125,430,All Levels,2.5,Web Development
2946,True,20,2643,All Levels,9.0,Web Development
2947,True,20,1731,All Levels,4.0,Web Development
2948,True,60,1313,All Levels,11.0,Web Development
2949,True,30,775,All Levels,8.0,Web Development
2950,True,20,2243,All Levels,7.0,Web Development
2951,True,20,2749,All Levels,0.6833333333333333,Web Development
2952,True,55,2012,All Levels,3.5,Web Development
2953,True,200,1080,All Levels,3.5,Web Development
2954,True,195,3831,Beginner Level,1.5,Web Development
2955,True,75,2071,Beginner Level,1.5,Web Development
2956,True,35,2755,All Levels,17.5,Web Development
2957,True,50,1216,All Levels,3.0,Web Development
2958,True,20,2314,All Levels,2.0,Web Development
2959,False,0,8770,Beginner Level,0.5333333333333333,Web Development
2960,True,60,1764,All Levels,6.5,Web Development
2961,True,120,2837,All Levels,7.0,Web Development
2962,True,25,1655,Beginner Level,1.0,Web Development
2963,True,75,2721,Beginner Level,5.5,Web Development
2964,True,40,1152,All Levels,1.0,Web Development
2965,False,0,15493,Beginner Level,2.0,Web Development
2966,True,45,1562,All Levels,1.5,Web Development
2967,False,0,9786,Beginner Level,0.7,Web Development
2968,True,20,1904,Beginner Level,0.7,Web Development
2969,False,0,3357,Intermediate Level,0.6166666666666667,Web Development
2970,True,30,2200,All Levels,1.0,Web Development
2971,True,100,5456,Beginner Level,1.0,Web Development
2972,True,175,2134,All Levels,7.0,Web Development
2973,True,95,4675,All Levels,6.0,Web Development
2974,True,40,1433,All Levels,5.5,Web Development
2975,True,20,1734,Beginner Level,1.0,Web Development
2976,True,20,3461,Beginner Level,1.5,Web Development
2977,True,50,4076,Intermediate Level,3.0,Web Development
2978,True,185,567,All Levels,8.0,Web Development
2979,True,20,1723,All Levels,1.0,Web Development
2980,True,50,1282,All Levels,1.0,Web Development
2981,True,45,2052,All Levels,0.55,Web Development
2982,True,200,1874,All Levels,44.5,Web Development
2983,True,200,1119,Beginner Level,16.5,Web Development
2984,True,100,1023,All Levels,5.0,Web Development
2985,True,20,3697,All Levels,3.0,Web Development
2986,False,0,21682,Beginner Level,0.7333333333333333,Web Development
2987,True,100,1975,All Levels,3.0,Web Development
2988,True,40,553,Intermediate Level,3.0,Web Development
2989,True,40,2650,All Levels,2.0,Web Development
2990,True,20,2964,Beginner Level,1.5,Web Development
2991,True,50,1624,All Levels,4.0,Web Development
2992,True,65,1640,Beginner Level,2.0,Web Development
2993,True,35,1627,All Levels,0.5833333333333334,Web Development
2994,True,95,1815,Expert Level,5.0,Web Development
2995,True,25,1011,Beginner Level,2.0,Web Development
2996,True,95,2430,All Levels,2.0,Web Development
2997,True,20,5318,Beginner Level,1.5,Web Development
2998,True,20,7018,All Levels,3.0,Web Development
2999,True,75,1634,All Levels,2.5,Web Development
3000,True,110,3590,All Levels,14.0,Web Development
3001,True,30,4030,Beginner Level,9.0,Web Development
3002,True,145,4020,All Levels,3.5,Web Development
3003,True,95,2635,All Levels,2.0,Web Development
3004,True,200,7211,All Levels,57.0,Web Development
3005,True,50,1496,Beginner Level,7.5,Web Development
3006,True,50,4447,Intermediate Level,4.0,Web Development
3007,True,100,1410,All Levels,5.0,Web Development
3008,True,20,6628,Beginner Level,1.0,Web Development
3009,True,25,1908,Beginner Level,1.5,Web Development
3010,True,50,1248,All Levels,1.5,Web Development
3011,True,195,4587,Beginner Level,4.0,Web Development
3012,True,50,2351,All Levels,2.5,Web Development
3013,True,20,3898,Beginner Level,3.0,Web Development
3014,True,20,3185,All Levels,8.0,Web Development
3015,True,100,557,All Levels,9.5,Web Development
3016,True,200,408,Beginner Level,8.0,Web Development
3017,True,70,1703,All Levels,3.0,Web Development
3018,True,20,17554,Beginner Level,1.5,Web Development
3019,True,20,7368,Beginner Level,2.0,Web Development
3020,True,200,676,All Levels,14.0,Web Development
3021,True,200,3632,Beginner Level,2.0,Web Development
3022,True,145,10576,Beginner Level,2.5,Web Development
3023,True,100,11643,Beginner Level,1.0,Web Development
3024,True,20,13960,All Levels,2.5,Web Development
3025,True,195,5085,All Levels,6.5,Web Development
3026,True,200,1130,Intermediate Level,6.0,Web Development
3027,True,150,14606,All Levels,3.0,Web Development
3028,True,100,2971,All Levels,3.0,Web Development
3029,True,140,2814,All Levels,2.0,Web Development
3030,True,40,1355,All Levels,3.5,Web Development
3031,True,20,2335,All Levels,1.0,Web Development
3032,False,0,161029,Beginner Level,3.5,Web Development
3033,True,150,2051,All Levels,13.0,Web Development
3034,True,200,1069,Beginner Level,4.5,Web Development
3035,True,50,1439,Beginner Level,13.0,Web Development
3036,True,20,1948,Intermediate Level,5.0,Web Development
3037,True,40,841,All Levels,3.5,Web Development
3038,True,20,937,All Levels,1.0,Web Development
3039,True,95,583,Beginner Level,3.5,Web Development
3040,True,50,577,All Levels,9.5,Web Development
3041,False,0,9364,Beginner Level,0.5333333333333333,Web Development
3042,False,0,5052,All Levels,1.5,Web Development
3043,True,95,694,Expert Level,4.0,Web Development
3044,True,45,511,All Levels,0.55,Web Development
3045,True,40,937,All Levels,0.6333333333333333,Web Development
3046,True,50,1611,All Levels,3.5,Web Development
3047,True,200,103,All Levels,5.5,Web Development
3048,True,40,670,Beginner Level,4.5,Web Development
3049,True,100,1606,Beginner Level,9.0,Web Development
3050,True,200,260,Beginner Level,11.0,Web Development
3051,True,50,122,All Levels,10.5,Web Development
3052,True,35,877,All Levels,0.5333333333333333,Web Development
3053,True,200,1215,All Levels,2.5,Web Development
3054,True,45,3323,Beginner Level,0.6333333333333333,Web Development
3055,True,100,11892,All Levels,2.5,Web Development
3056,True,75,15106,All Levels,1.5,Web Development
3057,True,95,975,All Levels,3.5,Web Development
3058,True,75,5263,Beginner Level,2.0,Web Development
3059,True,195,596,All Levels,8.0,Web Development
3060,True,95,7517,All Levels,4.5,Web Development
3061,True,75,21653,All Levels,7.0,Web Development
3062,True,20,9028,Beginner Level,1.5,Web Development
3063,True,40,7375,Beginner Level,1.5,Web Development
3064,True,95,5177,All Levels,13.5,Web Development
3065,True,20,6548,All Levels,4.0,Web Development
3066,True,80,28125,Beginner Level,2.0,Web Development
3067,True,20,9349,All Levels,4.0,Web Development
3068,True,100,14260,Beginner Level,3.0,Web Development
3069,True,150,7720,Beginner Level,1.5,Web Development
3070,True,120,2142,All Levels,12.0,Web Development
3071,True,200,12873,Beginner Level,2.5,Web Development
3072,True,75,12882,Beginner Level,1.5,Web Development
3073,True,195,12368,All Levels,3.5,Web Development
3074,True,170,8625,Beginner Level,5.0,Web Development
3075,True,150,2641,All Levels,0.65,Web Development
3076,True,20,1052,All Levels,8.0,Web Development
3077,True,75,13920,Beginner Level,2.0,Web Development
3078,True,20,7416,Beginner Level,0.65,Web Development
3079,True,90,1822,All Levels,2.0,Web Development
3080,True,50,1010,All Levels,6.0,Web Development
3081,True,110,1425,All Levels,5.5,Web Development
3082,True,50,7014,All Levels,4.5,Web Development
3083,True,75,7785,Beginner Level,4.5,Web Development
3084,True,50,4407,All Levels,2.5,Web Development
3085,True,145,602,All Levels,15.5,Web Development
3086,True,100,1712,All Levels,5.5,Web Development
3087,True,20,1894,All Levels,1.5,Web Development
3088,True,20,3258,Beginner Level,2.0,Web Development
3089,True,20,7449,Intermediate Level,1.0,Web Development
3090,True,85,538,All Levels,18.5,Web Development
3091,True,50,1271,Beginner Level,7.5,Web Development
3092,True,115,1407,All Levels,7.0,Web Development
3093,True,200,2311,All Levels,1.5,Web Development
3094,True,45,1002,All Levels,16.5,Web Development
3095,True,55,2565,Expert Level,3.0,Web Development
3096,True,30,210,All Levels,5.0,Web Development
3097,True,55,1186,Beginner Level,0.6666666666666666,Web Development
3098,True,20,1421,All Levels,4.0,Web Development
3099,True,20,958,Beginner Level,1.0,Web Development
3100,True,50,1550,Beginner Level,1.5,Web Development
3101,True,25,1309,Intermediate Level,1.5,Web Development
3102,True,145,251,All Levels,3.5,Web Development
3103,True,40,723,All Levels,6.5,Web Development
3104,False,0,11026,Intermediate Level,1.0,Web Development
3105,True,20,1318,All Levels,7.0,Web Development
3106,False,0,3894,Beginner Level,2.0,Web Development
3107,False,0,12293,All Levels,3.0,Web Development
3108,True,20,1447,Beginner Level,0.6666666666666666,Web Development
3109,True,100,487,Beginner Level,6.0,Web Development
3110,False,0,9110,All Levels,2.5,Web Development
3111,False,0,1519,Intermediate Level,1.0,Web Development
3112,True,20,948,All Levels,0.6,Web Development
3113,True,75,2023,All Levels,2.0,Web Development
3114,True,140,1858,All Levels,2.5,Web Development
3115,True,40,2244,All Levels,10.0,Web Development
3116,True,95,3619,Intermediate Level,1.0,Web Development
3117,True,200,22999,Beginner Level,1.0,Web Development
3118,True,95,2743,All Levels,14.5,Web Development
3119,True,150,1229,All Levels,7.5,Web Development
3120,True,100,3701,All Levels,10.5,Web Development
3121,True,105,710,Beginner Level,3.5,Web Development
3122,True,20,6588,All Levels,2.0,Web Development
3123,True,200,7331,Beginner Level,1.5,Web Development
3124,True,95,4463,Intermediate Level,5.5,Web Development
3125,True,150,1873,Beginner Level,7.5,Web Development
3126,True,95,1388,All Levels,7.0,Web Development
3127,True,20,1292,All Levels,2.0,Web Development
3128,True,50,1147,All Levels,2.5,Web Development
3129,True,200,1109,All Levels,2.5,Web Development
3130,True,20,2002,All Levels,0.6666666666666666,Web Development
3131,True,75,876,All Levels,3.0,Web Development
3132,True,20,1186,All Levels,0.5666666666666667,Web Development
3133,True,75,973,All Levels,4.5,Web Development
3134,True,40,379,All Levels,2.0,Web Development
3135,True,20,2177,All Levels,4.0,Web Development
3136,True,20,1063,All Levels,5.5,Web Development
3137,True,35,1309,All Levels,5.0,Web Development
3138,True,110,7489,All Levels,16.0,Web Development
3139,True,100,9103,All Levels,9.0,Web Development
3140,True,195,3169,All Levels,3.5,Web Development
3141,True,200,7501,All Levels,76.5,Web Development
3142,True,150,1967,Intermediate Level,9.0,Web Development
3143,True,195,28694,Beginner Level,11.5,Web Development
3144,True,70,909,Intermediate Level,1.5,Web Development
3145,True,75,4820,All Levels,11.5,Web Development
3146,True,150,24575,All Levels,19.5,Web Development
3147,True,60,9109,All Levels,9.0,Web Development
3148,True,50,18818,All Levels,11.0,Web Development
3149,True,195,1121,Intermediate Level,5.0,Web Development
3150,True,20,14551,All Levels,1.5,Web Development
3151,True,100,5800,Beginner Level,3.5,Web Development
3152,True,20,4867,Beginner Level,1.0,Web Development
3153,True,25,1006,Beginner Level,2.0,Web Development
3154,True,80,4616,All Levels,2.0,Web Development
3155,True,100,8968,Beginner Level,2.0,Web Development
3156,True,200,7062,Beginner Level,11.0,Web Development
3157,True,90,3073,Beginner Level,1.5,Web Development
3158,True,175,2706,All Levels,13.0,Web Development
3159,True,50,1702,All Levels,7.0,Web Development
3160,True,120,3420,Beginner Level,14.5,Web Development
3161,True,95,7130,All Levels,2.0,Web Development
3162,True,195,918,Beginner Level,2.5,Web Development
3163,True,25,1520,All Levels,10.5,Web Development
3164,True,50,461,All Levels,3.5,Web Development
3165,True,30,116,Beginner Level,1.0,Web Development
3166,True,40,207,Intermediate Level,5.0,Web Development
3167,True,35,333,Beginner Level,1.0,Web Development
3168,True,40,305,Beginner Level,2.0,Web Development
3169,True,20,644,All Levels,1.5,Web Development
3170,True,50,415,All Levels,7.0,Web Development
3171,True,35,926,All Levels,2.5,Web Development
3172,False,0,3118,All Levels,1.5,Web Development
3173,False,0,4290,Beginner Level,0.6166666666666667,Web Development
3174,True,20,959,Intermediate Level,3.0,Web Development
3175,True,195,55332,All Levels,20.0,Web Development
3176,True,60,2273,All Levels,16.5,Web Development
3177,True,195,17784,All Levels,12.5,Web Development
3178,True,195,25799,Intermediate Level,4.5,Web Development
3179,True,40,2865,Beginner Level,4.0,Web Development
3180,True,200,346,Beginner Level,8.5,Web Development
3181,True,90,4957,All Levels,5.5,Web Development
3182,True,75,4128,All Levels,6.0,Web Development
3183,True,195,29348,Beginner Level,3.0,Web Development
3184,True,195,32696,Beginner Level,10.0,Web Development
3185,True,30,3503,Beginner Level,4.0,Web Development
3186,True,195,2354,All Levels,4.0,Web Development
3187,True,30,586,All Levels,5.0,Web Development
3188,True,50,1949,All Levels,15.5,Web Development
3189,True,100,1825,All Levels,3.5,Web Development
3190,True,40,2296,All Levels,1.5,Web Development
3191,True,30,550,All Levels,9.0,Web Development
3192,True,120,578,Intermediate Level,4.5,Web Development
3193,True,50,7706,All Levels,5.0,Web Development
3194,True,50,1339,Beginner Level,2.0,Web Development
3195,True,20,6760,All Levels,3.0,Web Development
3196,True,85,1096,Beginner Level,0.6333333333333333,Web Development
3197,True,50,7407,All Levels,20.0,Web Development
3198,True,110,5811,Intermediate Level,6.0,Web Development
3199,True,145,2145,All Levels,8.0,Web Development
3200,True,200,11832,All Levels,31.5,Web Development
3201,True,50,5279,All Levels,14.5,Web Development
3202,True,190,5332,Intermediate Level,10.5,Web Development
3203,True,110,5151,Intermediate Level,12.5,Web Development
3204,True,190,73783,All Levels,22.0,Web Development
3205,True,145,51257,Beginner Level,8.0,Web Development
3206,True,200,28880,All Levels,30.5,Web Development
3207,True,100,17334,All Levels,17.0,Web Development
3208,True,195,33677,All Levels,31.5,Web Development
3209,True,30,19210,All Levels,3.0,Web Development
3210,True,55,2215,Beginner Level,5.0,Web Development
3211,True,50,1322,All Levels,3.5,Web Development
3212,True,35,3485,All Levels,2.0,Web Development
3213,True,95,2185,All Levels,3.5,Web Development
3214,True,50,2494,Intermediate Level,4.5,Web Development
3215,True,45,2091,Beginner Level,2.5,Web Development
3216,True,30,1777,Beginner Level,6.5,Web Development
3217,True,45,2573,All Levels,5.5,Web Development
3218,True,150,228,Intermediate Level,6.5,Web Development
3219,False,0,59639,All Levels,4.5,Web Development
3220,True,50,1705,Intermediate Level,2.0,Web Development
3221,True,40,1950,Beginner Level,1.0,Web Development
3222,True,150,10945,All Levels,13.5,Web Development
3223,True,50,2606,Beginner Level,8.0,Web Development
3224,True,190,17671,All Levels,18.0,Web Development
3225,True,160,2273,Beginner Level,8.0,Web Development
3226,True,195,27801,All Levels,17.5,Web Development
3227,True,150,17297,All Levels,8.5,Web Development
3228,True,150,40070,All Levels,9.5,Web Development
3229,True,140,6527,All Levels,9.0,Web Development
3230,True,200,121584,All Levels,43.0,Web Development
3231,True,75,17802,All Levels,10.0,Web Development
3232,True,200,114512,All Levels,30.5,Web Development
3233,True,200,33788,All Levels,32.5,Web Development
3234,False,0,21245,Beginner Level,1.0,Web Development
3235,False,0,7905,All Levels,0.6833333333333333,Web Development
3236,True,195,869,All Levels,5.0,Web Development
3237,True,125,293,Beginner Level,3.5,Web Development
3238,False,0,36322,All Levels,4.5,Web Development
3239,True,100,2760,All Levels,3.5,Web Development
3240,True,145,522,All Levels,5.5,Web Development
3241,True,145,1628,All Levels,18.5,Web Development
3242,False,0,12336,Intermediate Level,3.5,Web Development
3243,False,0,6437,Beginner Level,1.5,Web Development
3244,True,35,2797,Beginner Level,1.0,Web Development
3245,True,200,333,All Levels,42.0,Web Development
3246,True,175,59361,All Levels,7.0,Web Development
3247,True,175,79612,All Levels,11.5,Web Development
3248,True,75,8964,All Levels,5.5,Web Development
3249,True,195,43977,All Levels,12.0,Web Development
3250,True,80,13010,Beginner Level,6.5,Web Development
3251,True,195,58208,All Levels,13.0,Web Development
3252,True,110,9132,All Levels,7.0,Web Development
3253,True,140,21998,Intermediate Level,12.0,Web Development
3254,True,180,50815,All Levels,26.5,Web Development
3255,True,120,4138,Intermediate Level,6.0,Web Development
3256,True,190,20652,All Levels,7.5,Web Development
3257,True,150,6412,Intermediate Level,13.0,Web Development
3258,False,0,2464,All Levels,0.7333333333333333,Web Development
3259,False,0,6474,All Levels,1.0,Web Development
3260,True,20,2388,Beginner Level,1.0,Web Development
3261,True,195,1494,All Levels,7.5,Web Development
3262,True,20,1463,All Levels,1.0,Web Development
3263,True,30,1057,Beginner Level,0.6166666666666667,Web Development
3264,True,35,1049,Beginner Level,3.5,Web Development
3265,True,175,109,All Levels,9.5,Web Development
3266,True,95,2073,All Levels,2.0,Web Development
3267,True,50,1116,All Levels,7.5,Web Development
3268,True,50,1125,Beginner Level,3.5,Web Development
3269,True,40,802,All Levels,0.6333333333333333,Web Development
3270,False,0,4409,All Levels,5.0,Web Development
3271,True,20,686,All Levels,3.0,Web Development
3272,True,30,1154,Intermediate Level,3.0,Web Development
3273,True,120,885,All Levels,1.5,Web Development
3274,False,0,2437,Beginner Level,0.5666666666666667,Web Development
3275,True,85,716,All Levels,2.0,Web Development
3276,True,20,1867,All Levels,0.6166666666666667,Web Development
3277,True,200,91,Expert Level,6.5,Web Development
3278,True,60,586,All Levels,5.5,Web Development
3279,True,40,601,All Levels,0.5833333333333334,Web Development
3280,True,35,81,Beginner Level,1.0,Web Development
3281,True,145,1018,Beginner Level,4.5,Web Development
3282,True,200,1448,All Levels,7.5,Web Development
3283,True,200,1296,Beginner Level,5.5,Web Development
3284,True,120,1299,Intermediate Level,14.0,Web Development
3285,True,20,1769,All Levels,0.5833333333333334,Web Development
3286,False,0,20073,All Levels,1.5,Web Development
3287,True,35,601,All Levels,5.5,Web Development
3288,True,20,2281,Intermediate Level,1.5,Web Development
3289,False,0,83737,All Levels,6.5,Web Development
3290,False,0,20890,Beginner Level,3.0,Web Development
3291,False,0,48650,Beginner Level,2.0,Web Development
3292,True,75,1945,Beginner Level,1.0,Web Development
3293,False,0,18496,Beginner Level,2.0,Web Development
3294,True,100,1193,All Levels,10.5,Web Development
3295,False,0,4905,Intermediate Level,1.0,Web Development
3296,True,60,1699,All Levels,2.0,Web Development
3297,False,0,11812,Intermediate Level,2.0,Web Development
3298,True,30,746,All Levels,6.5,Web Development
3299,True,35,189,All Levels,1.0,Web Development
3300,True,60,1419,Intermediate Level,1.5,Web Development
3301,True,45,1237,All Levels,1.0,Web Development
3302,True,65,1703,Beginner Level,1.0,Web Development
3303,True,55,1849,All Levels,3.0,Web Development
3304,False,0,5397,Beginner Level,2.5,Web Development
3305,False,0,4410,All Levels,3.0,Web Development
3306,True,20,1554,All Levels,4.0,Web Development
